filepath,yhat,label 
Gunshot\58FBC541bb231da0-18d0-485f-ba57-0118d39dc00f.WAV,[[1.]],1
Background\5B1C44EF.WAV,[[1.]],0
Background\5AE9F63F.WAV,[[1.]],0
Background\5B0E8AC8.WAV,[[1.]],0
Background\5AFFD18F.WAV,[[1.]],0
Background\5B083E36.WAV,[[1.]],0
Background\60140BC8.WAV,[[1.]],0
Background\5B057980.WAV,[[1.]],0
Background\5AE7D8C3.WAV,[[1.]],0
Background\60189034.WAV,[[1.]],0
Background\6021847E.WAV,[[1.]],0
Background\5AFF09C6.WAV,[[1.]],0
Background\5B16CFB4.WAV,[[1.]],0
Background\5B169693.WAV,[[1.]],0
Background\5B03178F.WAV,[[1.]],0
Background\602288B0.WAV,[[1.]],0
Background\5AF97663.WAV,[[1.]],0
Background\5ADCA8F8.WAV,[[1.]],0
Background\6013498A.WAV,[[1.]],0
Background\5B1D305F.WAV,[[1.]],0
Background\5B097EDE.WAV,[[1.]],0
Background\5B043F54.WAV,[[1.]],0
Background\5ACC3DF8.WAV,[[1.]],0
Background\6020A6AE.WAV,[[1.]],0
Background\600FCE89.WAV,[[1.]],0
Background\5B14ACB6.WAV,[[1.]],0
Background\6019C219.WAV,[[1.]],0
Background\6016FCA3.WAV,[[1.]],0
Background\5ADCC468.WAV,[[1.]],0
Background\5AED2D21.WAV,[[1.]],0
Background\5B1C3475.WAV,[[1.]],0
Background\6020ABA4.WAV,[[1.]],0
Background\5ADA3A79.WAV,[[1.]],0
Gunshot\58FBC580e19c6260-ba5a-4155-bb92-b60134b050cd.WAV,[[1.]],1
Background\5AEC8534.WAV,[[1.]],0
Background\60197446.WAV,[[1.]],0
Background\5B11DF58.WAV,[[1.]],0
Background\5AE0E31D.WAV,[[1.]],0
Background\5AD3C065.WAV,[[1.]],0
Background\602298AA.WAV,[[1.]],0
Background\60188A9C.WAV,[[1.]],0
Background\5AD7E85B.WAV,[[1.]],0
Background\5AFC7FBC.WAV,[[1.]],0
Background\5AF5808B.WAV,[[1.]],0
Background\5AED2CF0.WAV,[[1.]],0
Background\5AF4D34B.WAV,[[1.]],0
Background\5AD62530.WAV,[[1.]],0
Background\5ADBF689.WAV,[[1.]],0
Background\5B1D94E0.WAV,[[1.]],0
Background\5ACBF7CD.WAV,[[1.]],0
Background\5B0312AD.WAV,[[1.]],0
Background\5B1694E3.WAV,[[1.]],0
Background\5B0882CA.WAV,[[1.]],0
Background\5AD15669.WAV,[[1.]],0
Background\60199BF6.WAV,[[1.]],0
Background\6012B0E2.WAV,[[1.]],0
Background\6012E8AC.WAV,[[1.]],0
Background\5B1F0111.WAV,[[1.]],0
Background\5B105027.WAV,[[1.]],0
Background\5B01BA9B.WAV,[[1.]],0
Background\5B030E27.WAV,[[1.]],0
Background\5B184668.WAV,[[1.]],0
Background\5ACD7C82.WAV,[[1.]],0
Background\600F5200.WAV,[[1.]],0
Background\601029C4.WAV,[[1.]],0
Background\5AE50B2C.WAV,[[1.]],0
Background\5B0847C2.WAV,[[1.]],0
Background\601EF5FD.WAV,[[1.]],0
Background\5AF882A4.WAV,[[1.]],0
Background\601EC3D1.WAV,[[1.]],0
Background\5AEE47EA.WAV,[[1.]],0
Background\5ACA03B9.WAV,[[1.]],0
Background\60233718.WAV,[[1.]],0
Background\5AF58F42.WAV,[[1.]],0
Gunshot\58FBBE002d1b9316-1ec1-447b-aa79-4e8590157944.WAV,[[1.]],1
Background\5B129634.WAV,[[1.]],0
Background\5AF2DB61.WAV,[[1.]],0
Background\5ADB79A7.WAV,[[1.]],0
Background\5B16E75A.WAV,[[1.]],0
Background\6015E856.WAV,[[1.]],0
Background\5ACC6C4C.WAV,[[1.]],0
Background\5AE8FFF0.WAV,[[1.]],0
Background\5AC9ABB2.WAV,[[1.]],0
Background\601B357D.WAV,[[1.]],0
Background\601AC8F9.WAV,[[1.]],0
Background\5AC98E1A.WAV,[[1.]],0
Background\5B04037B.WAV,[[1.]],0
Background\5ADBFEAB.WAV,[[1.]],0
Background\5AFF09CA.WAV,[[1.]],0
Background\601845FB.WAV,[[1.]],0
Background\5B0D19D6.WAV,[[1.]],0
Background\5AE8DEDD.WAV,[[1.]],0
Background\5B15F4CB.WAV,[[1.]],0
Background\5AFF0EAD.WAV,[[1.]],0
Background\5AD5E0B9.WAV,[[1.]],0
Background\5AF09943.WAV,[[1.]],0
Background\5AE3210A.WAV,[[1.]],0
Background\5B0C7DE2.WAV,[[1.]],0
Background\601C88F2.WAV,[[1.]],0
Background\5B056ED1.WAV,[[1.]],0
Background\5B0ED7C0.WAV,[[1.]],0
Background\5AE70F07.WAV,[[1.]],0
Background\5B17EC63.WAV,[[1.]],0
Background\5B0F5DAF.WAV,[[1.]],0
Background\6018FCF6.WAV,[[1.]],0
Background\601304E7.WAV,[[1.]],0
Background\5B02F38A.WAV,[[1.]],0
Background\600F043F.WAV,[[1.]],0
Background\5B0F6500.WAV,[[1.]],0
Background\5B1299DE.WAV,[[1.]],0
Background\600C3F93.WAV,[[1.]],0
Background\601D3AA4.WAV,[[1.]],0
Background\5B17EC9F.WAV,[[1.]],0
Background\5AEE404F.WAV,[[1.]],0
Background\5B042D6E.WAV,[[1.]],0
Background\5AEEF534.WAV,[[1.]],0
Background\5AFC6CDD.WAV,[[1.]],0
Background\5AF6D298.WAV,[[1.]],0
Background\5AC9FC27.WAV,[[1.]],0
Background\60204A6C.WAV,[[1.]],0
Background\5AF234A1.WAV,[[1.]],0
Background\5AEC9F89.WAV,[[1.]],0
Background\5AE8C6DE.WAV,[[1.]],0
Background\6019AADE.WAV,[[1.]],0
Background\5AE4788A.WAV,[[1.]],0
Background\600F6662.WAV,[[1.]],0
Background\5AF99DFC.WAV,[[1.]],0
Background\6015615A.WAV,[[1.]],0
Gunshot\5B3C436A_1dda82f9e-07b4-4df3-b597-2c465c8d6060f3e5e0ba-8795-40d8-b0fd-3702a09f04bb07350997-e3b6-4959-9d64-8b2d52350500.WAV,[[1.]],1
Background\5AEDF06D.WAV,[[1.]],0
Background\5B059E8F.WAV,[[1.]],0
Background\5ACFB699.WAV,[[1.]],0
Background\5AEE64CB.WAV,[[1.]],0
Background\5AE3C68D.WAV,[[1.]],0
Background\6020F8BF.WAV,[[1.]],0
Background\5AE5274E.WAV,[[1.]],0
Background\60227A14.WAV,[[1.]],0
Background\601ABEF3.WAV,[[1.]],0
Background\5AEED7A8.WAV,[[1.]],0
Background\5B1BD603.WAV,[[1.]],0
Background\6023304D.WAV,[[1.]],0
Background\60176A0C.WAV,[[1.]],0
Background\5B0F16C4.WAV,[[1.]],0
Background\5AF96A46.WAV,[[1.]],0
Background\5AE7A682.WAV,[[1.]],0
Background\5AEDE319.WAV,[[1.]],0
Background\5B1F54BA.WAV,[[1.]],0
Background\5AF9C55D.WAV,[[1.]],0
Background\5B1BC371.WAV,[[1.]],0
Background\60233F51.WAV,[[1.]],0
Background\5AEC6831.WAV,[[1.]],0
Background\601561AA.WAV,[[1.]],0
Background\5B0657EE.WAV,[[1.]],0
Background\5B0DC4B0.WAV,[[1.]],0
Background\5B1BC411.WAV,[[1.]],0
Gunshot\58FBC581e66f6ddf-cc12-4180-b558-4bda94c3981c.WAV,[[1.]],1
Background\600F1165.WAV,[[1.]],0
Background\5B00A1D1.WAV,[[1.]],0
Background\5B1A95AA.WAV,[[1.]],0
Background\5B129A32.WAV,[[1.]],0
Background\60141D96.WAV,[[1.]],0
Background\5AEE0F00.WAV,[[1.]],0
Background\6013D4EF.WAV,[[1.]],0
Background\5AC9AA03.WAV,[[1.]],0
Gunshot\58FBC5019f0c6387-3a0d-4bcf-a638-0e7726481846.WAV,[[1.]],1
Background\5AF2B29D.WAV,[[1.]],0
Background\5B1D4B72.WAV,[[1.]],0
Background\5B15A0C5.WAV,[[1.]],0
Background\5B1E8108.WAV,[[1.]],0
Background\5AF8EEDF.WAV,[[1.]],0
Background\5B06E497.WAV,[[1.]],0
Background\5B024D4A.WAV,[[1.]],0
Background\5B030E1F.WAV,[[1.]],0
Background\5AF45AEE.WAV,[[1.]],0
Background\601C1EA8.WAV,[[1.]],0
Background\5AF3A7CE.WAV,[[1.]],0
Gunshot\58FBC4EFd11decef-0815-4f40-8658-3a67e13786f7.WAV,[[1.]],1
Background\600D6129.WAV,[[1.]],0
Background\5AD0FB05.WAV,[[1.]],0
Background\5AEF34AA.WAV,[[1.]],0
Background\5B0BC8F1.WAV,[[1.]],0
Background\5AE0DDA8.WAV,[[1.]],0
Background\5AE855D9.WAV,[[1.]],0
Background\600A3AC5.WAV,[[1.]],0
Background\60181446.WAV,[[1.]],0
Background\5AFD3D61.WAV,[[1.]],0
Background\5AD5D98B.WAV,[[1.]],0
Background\5B104C86.WAV,[[1.]],0
Background\5AF1AAB0.WAV,[[1.]],0
Background\602292BA.WAV,[[1.]],0
Background\5AD77E33.WAV,[[1.]],0
Background\5B0B7A90.WAV,[[1.]],0
Background\5AFAF0BD.WAV,[[1.]],0
Background\5AD3A039.WAV,[[1.]],0
Background\5AFB7B2D.WAV,[[1.]],0
Background\5ADB488B.WAV,[[1.]],0
Background\5ACE9140.WAV,[[1.]],0
Background\5AEACE70.WAV,[[1.]],0
Background\5B1C482C.WAV,[[1.]],0
Background\5AC97F51.WAV,[[1.]],0
Background\5AD0EAF2.WAV,[[1.]],0
Background\5B17D4A1.WAV,[[1.]],0
Background\5B0D1C95.WAV,[[1.]],0
Background\601301BD.WAV,[[1.]],0
Background\5B0F30E6.WAV,[[1.]],0
Background\601D9BD8.WAV,[[1.]],0
Background\5B031350.WAV,[[1.]],0
Background\5ACE1DAC.WAV,[[1.]],0
Background\5ADE2639.WAV,[[1.]],0
Background\5AC9AAA5.WAV,[[1.]],0
Background\6019C804.WAV,[[1.]],0
Background\5AFD235C.WAV,[[1.]],0
Background\5AF57723.WAV,[[1.]],0
Background\5B1995F3.WAV,[[1.]],0
Background\5B10468E.WAV,[[1.]],0
Background\5B05924F.WAV,[[1.]],0
Background\5B17D4E0.WAV,[[1.]],0
Background\601139C1.WAV,[[1.]],0
Background\5B1190AF.WAV,[[1.]],0
Background\60195DFC.WAV,[[1.]],0
Background\5B08ADC9.WAV,[[1.]],0
Background\6022A09E.WAV,[[1.]],0
Background\60224C38.WAV,[[1.]],0
Background\6021B0A3.WAV,[[1.]],0
Background\5AD9551C.WAV,[[1.]],0
Background\5B001DB0.WAV,[[1.]],0
Background\601B290B.WAV,[[1.]],0
Background\601C81DA.WAV,[[1.]],0
Background\5B15BCFB.WAV,[[1.]],0
Background\5AE8108A.WAV,[[1.]],0
Background\5B0AC2B9.WAV,[[1.]],0
Background\5AE9ABC7.WAV,[[1.]],0
Background\5AECBBEF.WAV,[[1.]],0
Background\601B31E9.WAV,[[1.]],0
Background\5ACEBE67.WAV,[[1.]],0
Gunshot\601B14D3.WAV,[[1.]],1
Background\5AF5FB76.WAV,[[1.]],0
Background\5AC9AEC1.WAV,[[1.]],0
Background\5B19691B.WAV,[[1.]],0
Background\5AF2358A.WAV,[[1.]],0
Background\5AE8FD6D.WAV,[[1.]],0
Background\6022007E.WAV,[[1.]],0
Background\5AF7355F.WAV,[[1.]],0
Background\5AF979B6.WAV,[[1.]],0
Gunshot\58FBC50118e60869-4cc8-42dc-82e8-bd6bb719cfed.WAV,[[1.]],1
Background\601F8197.WAV,[[1.]],0
Background\5ADAC825.WAV,[[1.]],0
Background\5AC9ABA6.WAV,[[1.]],0
Background\60165D78.WAV,[[1.]],0
Background\5AE9AB20.WAV,[[1.]],0
Background\5AEC78E8.WAV,[[1.]],0
Background\5B01E6BC.WAV,[[1.]],0
Background\60159D3C.WAV,[[1.]],0
Background\5AFC7C47.WAV,[[1.]],0
Background\5B01AEB6.WAV,[[1.]],0
Background\600F4F7C.WAV,[[1.]],0
Background\5AF0DFA3.WAV,[[1.]],0
Background\5ADB4889.WAV,[[1.]],0
Background\5AF972D7.WAV,[[1.]],0
Background\5AE3B6C2.WAV,[[1.]],0
Background\5AF61F0C.WAV,[[1.]],0
Background\5B129B90.WAV,[[1.]],0
Background\5AEA560E.WAV,[[1.]],0
Background\5B06D69F.WAV,[[1.]],0
Background\5AEF7AF2.WAV,[[1.]],0
Background\601698D6.WAV,[[1.]],0
Background\5B03523C.WAV,[[1.]],0
Background\5B10A8FA.WAV,[[1.]],0
Background\60146B97.WAV,[[1.]],0
Background\5B129B05.WAV,[[1.]],0
Background\5AF593CA.WAV,[[1.]],0
Background\5B09B662.WAV,[[1.]],0
Background\5AF6FEAC.WAV,[[1.]],0
Background\5B1B7B94.WAV,[[1.]],0
Background\5AF0DC88.WAV,[[1.]],0
Background\5B16DDC4.WAV,[[1.]],0
Background\5AD7990F.WAV,[[1.]],0
Background\5B00801B.WAV,[[1.]],0
Background\5AE6723F.WAV,[[1.]],0
Background\5B0C988E.WAV,[[1.]],0
Background\6011F4B3.WAV,[[1.]],0
Background\5ADD0F3D.WAV,[[1.]],0
Background\5AFF274A.WAV,[[1.]],0
Background\60215712.WAV,[[1.]],0
Background\5AE88B78.WAV,[[1.]],0
Background\6010F3D3.WAV,[[1.]],0
Background\5B009691.WAV,[[1.]],0
Background\601F3A9C.WAV,[[1.]],0
Background\5AD44B69.WAV,[[1.]],0
Background\5AE6FF61.WAV,[[1.]],0
Background\60113A5E.WAV,[[1.]],0
Background\601AA616.WAV,[[1.]],0
Background\600F4E73.WAV,[[1.]],0
Background\5ADB97E7.WAV,[[1.]],0
Background\5AFE98BC.WAV,[[1.]],0
Background\5B1B81FD.WAV,[[1.]],0
Background\5B198F29.WAV,[[1.]],0
Background\5AE5FDEB.WAV,[[1.]],0
Background\5B058A94.WAV,[[1.]],0
Background\5B075779.WAV,[[1.]],0
Background\5B0102FA.WAV,[[1.]],0
Background\600D9E09.WAV,[[1.]],0
Background\5B0DBDF8.WAV,[[1.]],0
Background\5AED2B70.WAV,[[1.]],0
Background\5B0D42EF.WAV,[[1.]],0
Background\5AF26E4C.WAV,[[1.]],0
Background\5ACFA6CB.WAV,[[1.]],0
Background\60229BAF.WAV,[[1.]],0
Background\5AECB2D3.WAV,[[1.]],0
Background\5B0AE6EC.WAV,[[1.]],0
Background\6021DC27.WAV,[[1.]],0
Background\600FB049.WAV,[[1.]],0
Background\60111517.WAV,[[1.]],0
Background\5AF4561B.WAV,[[1.]],0
Background\5B030D0A.WAV,[[1.]],0
Background\5B1AB46F.WAV,[[1.]],0
Background\6019ACEB.WAV,[[1.]],0
Background\60181AAD.WAV,[[1.]],0
Background\5B0AC20F.WAV,[[1.]],0
Background\5AE12E89.WAV,[[1.]],0
Background\5AD459A2.WAV,[[1.]],0
Background\5ADD5F90.WAV,[[1.]],0
Gunshot\5B8A1D4C_26bc2190f7-9274-4bad-aca4-d3012e9e842860e3dba7-d787-448f-a593-674ecd72c47389db7267-9e0b-48cb-bae2-9c8a17abab34.WAV,[[1.]],1
Background\5AF8BA53.WAV,[[1.]],0
Background\5B1AA8C7.WAV,[[1.]],0
Background\6021A25A.WAV,[[1.]],0
Background\600FCBEA.WAV,[[1.]],0
Background\600D214E.WAV,[[1.]],0
Background\600E91F8.WAV,[[1.]],0
Background\5ACACCB8.WAV,[[1.]],0
Background\600A1F08.WAV,[[1.]],0
Background\6011AF6F.WAV,[[1.]],0
Background\5B1AC5C6.WAV,[[1.]],0
Background\5AF3F9A3.WAV,[[1.]],0
Background\600A0ABA.WAV,[[1.]],0
Background\5B024223.WAV,[[1.]],0
Background\5AE89A6B.WAV,[[1.]],0
Background\600F9B1C.WAV,[[1.]],0
Background\60213EEA.WAV,[[1.]],0
Background\60105B3D.WAV,[[1.]],0
Gunshot\5B8B3B32_2837d1b381-e7c7-41af-b7cc-d30f3345ccff261bdcb2-66e5-4dd4-8f95-e619714d85c60eedacee-a613-4dd1-a9fc-9b23f880b24e.WAV,[[1.]],1
Background\5B0D3CA5.WAV,[[1.]],0
Background\5B02AF11.WAV,[[1.]],0
Background\5AF4D265.WAV,[[1.]],0
Background\600FCC81.WAV,[[1.]],0
Background\6014869E.WAV,[[1.]],0
Background\5ADF876F.WAV,[[1.]],0
Background\5AF631A6.WAV,[[1.]],0
Background\5ACC24A8.WAV,[[1.]],0
Background\5AD5F5AE.WAV,[[1.]],0
Background\5AEC7790.WAV,[[1.]],0
Background\5B202F4A.WAV,[[1.]],0
Background\5B0AC609.WAV,[[1.]],0
Background\5B0A7D9A.WAV,[[1.]],0
Background\5B02A230.WAV,[[1.]],0
Background\5AF371F7.WAV,[[1.]],0
Background\5AF17720.WAV,[[1.]],0
Background\5AEE47AA.WAV,[[1.]],0
Background\5AD0BF22.WAV,[[1.]],0
Background\5AEB27CB.WAV,[[1.]],0
Background\5AD35B62.WAV,[[1.]],0
Background\60231B8B.WAV,[[1.]],0
Background\5B0D3443.WAV,[[1.]],0
Background\5AEB29BD.WAV,[[1.]],0
Background\6020AF5F.WAV,[[1.]],0
Background\5AEC7C75.WAV,[[1.]],0
Background\6021DE97.WAV,[[1.]],0
Background\5B0572CB.WAV,[[1.]],0
Background\5B05A129.WAV,[[1.]],0
Background\601D8DCE.WAV,[[1.]],0
Background\5B117E4F.WAV,[[1.]],0
Background\5AF2E9F6.WAV,[[1.]],0
Background\5AF87DBB.WAV,[[1.]],0
Background\5AE9AD1C.WAV,[[1.]],0
Background\601A9C05.WAV,[[1.]],0
Background\5ADA58EA.WAV,[[1.]],0
Background\60141537.WAV,[[1.]],0
Background\5B04EE62.WAV,[[1.]],0
Background\5B180DAD.WAV,[[1.]],0
Background\60183950.WAV,[[1.]],0
Background\6016A09B.WAV,[[1.]],0
Background\5AEF377F.WAV,[[1.]],0
Background\5B02C4A9.WAV,[[1.]],0
Background\5AD36178.WAV,[[1.]],0
Background\5B085DF5.WAV,[[1.]],0
Background\5AEE43C5.WAV,[[1.]],0
Background\5B148166.WAV,[[1.]],0
Background\6018480B.WAV,[[1.]],0
Background\601DFC7B.WAV,[[1.]],0
Background\601C5D19.WAV,[[1.]],0
Background\5AC95552.WAV,[[1.]],0
Background\6010071C.WAV,[[1.]],0
Background\5AEB1929.WAV,[[1.]],0
Background\5AF5D767.WAV,[[1.]],0
Background\5B1A95BE.WAV,[[1.]],0
Background\601C773D.WAV,[[1.]],0
Background\601698D1.WAV,[[1.]],0
Background\5B041111.WAV,[[1.]],0
Background\5B0FBAF3.WAV,[[1.]],0
Background\5AF0806E.WAV,[[1.]],0
Background\6015EC5B.WAV,[[1.]],0
Background\5B1BC668.WAV,[[1.]],0
Background\5B0D42C0.WAV,[[1.]],0
Background\5AEFABE4.WAV,[[1.]],0
Background\5AEF1648.WAV,[[1.]],0
Background\5AEE406B.WAV,[[1.]],0
Background\5ACFA736.WAV,[[1.]],0
Background\5AD511C9.WAV,[[1.]],0
Background\601424B3.WAV,[[1.]],0
Background\6015BDC5.WAV,[[1.]],0
Background\5AEE46BD.WAV,[[1.]],0
Background\601DB939.WAV,[[1.]],0
Background\5AF089EA.WAV,[[1.]],0
Background\6022E166.WAV,[[1.]],0
Background\5AD1C39E.WAV,[[1.]],0
Background\5AE2CE37.WAV,[[1.]],0
Background\5ADCEA42.WAV,[[1.]],0
Background\5ADCC5C3.WAV,[[1.]],0
Background\6016EA53.WAV,[[1.]],0
Background\5AD493E4.WAV,[[1.]],0
Background\601807D2.WAV,[[1.]],0
Background\5B129636.WAV,[[1.]],0
Background\5AFFE376.WAV,[[1.]],0
Background\5B048497.WAV,[[1.]],0
Background\5AFD82C7.WAV,[[1.]],0
Gunshot\58FBD400c7d4db5f-ba86-4743-9d77-b19eae623969.WAV,[[1.]],1
Background\5ACA0257.WAV,[[1.]],0
Background\5AD8E1C3.WAV,[[1.]],0
Background\5ADFA24B.WAV,[[1.]],0
Background\601565C3.WAV,[[1.]],0
Background\6016B83C.WAV,[[1.]],0
Background\5B040E7F.WAV,[[1.]],0
Background\5B1ACFAE.WAV,[[1.]],0
Background\5AE6DE10.WAV,[[1.]],0
Background\5AD369BB.WAV,[[1.]],0
Background\601EAFD4.WAV,[[1.]],0
Background\601806CB.WAV,[[1.]],0
Background\60204C37.WAV,[[1.]],0
Background\5AE20F42.WAV,[[1.]],0
Background\5AF38827.WAV,[[1.]],0
Background\5AF04EA3.WAV,[[1.]],0
Background\5AE7323F.WAV,[[1.]],0
Background\600C3677.WAV,[[1.]],0
Background\5AEA1D5B.WAV,[[1.]],0
Background\601F3CC7.WAV,[[1.]],0
Background\5B0FE5D2.WAV,[[1.]],0
Background\5B057C29.WAV,[[1.]],0
Background\5ACE52AE.WAV,[[1.]],0
Background\5B064D39.WAV,[[1.]],0
Background\600F1011.WAV,[[1.]],0
Background\5AEB413E.WAV,[[1.]],0
Background\5B0A7B2C.WAV,[[1.]],0
Background\5B0AE4FE.WAV,[[1.]],0
Background\5ADF7B65.WAV,[[1.]],0
Gunshot\58FBC5C146048b98-c5da-4731-8a5c-c3387ea78eff.WAV,[[1.]],1
Background\5AF9B3D9.WAV,[[1.]],0
Background\5AF9CF61.WAV,[[1.]],0
Background\601A95EA.WAV,[[1.]],0
Background\60234C49.WAV,[[1.]],0
Background\602182F8.WAV,[[1.]],0
Background\60224E31.WAV,[[1.]],0
Gunshot\6019BE30.WAV,[[1.]],1
Background\5AE9ABA1.WAV,[[1.]],0
Background\5B12A304.WAV,[[1.]],0
Background\601734C0.WAV,[[1.]],0
Background\601CF11F.WAV,[[1.]],0
Background\5B08F8BC.WAV,[[1.]],0
Background\5B0CC814.WAV,[[1.]],0
Background\5AE55AF9.WAV,[[1.]],0
Background\5B203ACE.WAV,[[1.]],0
Background\5B085C3F.WAV,[[1.]],0
Background\5B0873DB.WAV,[[1.]],0
Background\5AD10E89.WAV,[[1.]],0
Background\5B195D35.WAV,[[1.]],0
Background\5B083D0C.WAV,[[1.]],0
Background\5AED2AB9.WAV,[[1.]],0
Background\5AED3B24.WAV,[[1.]],0
Background\6011591B.WAV,[[1.]],0
Background\5AD082C5.WAV,[[1.]],0
Background\5B1135AB.WAV,[[1.]],0
Background\5AC9FC25.WAV,[[1.]],0
Gunshot\5B88A628_23e11e1331-2ccd-4063-bea8-586ef1ff2ece9a2ae77b-9e46-44d6-becd-05f8cc148776e7a9d340-a9d3-4979-a21a-f3a0e6ac375a.WAV,[[1.]],1
Background\6011C3EB.WAV,[[1.]],0
Background\60231599.WAV,[[1.]],0
Background\5AFF09F0.WAV,[[1.]],0
Background\5AFA3A1C.WAV,[[1.]],0
Background\6016D47E.WAV,[[1.]],0
Background\5AEF269F.WAV,[[1.]],0
Background\5AC9A239.WAV,[[1.]],0
Background\601DD222.WAV,[[1.]],0
Background\5AE60B63.WAV,[[1.]],0
Background\5ACDC1D3.WAV,[[1.]],0
Background\5B0372FB.WAV,[[1.]],0
Background\5B167A8D.WAV,[[1.]],0
Background\5ACC01ED.WAV,[[1.]],0
Background\5AF6CE8B.WAV,[[1.]],0
Background\600B9385.WAV,[[1.]],0
Background\60141FAC.WAV,[[1.]],0
Background\5AF235A9.WAV,[[1.]],0
Background\60232DC0.WAV,[[1.]],0
Background\5AFCA498.WAV,[[1.]],0
Background\5B104FA9.WAV,[[1.]],0
Background\5ACE044A.WAV,[[1.]],0
Background\5ADF3727.WAV,[[1.]],0
Background\5AE8F5CE.WAV,[[1.]],0
Background\5AF5B014.WAV,[[1.]],0
Background\5B0ABBC5.WAV,[[1.]],0
Background\5B197400.WAV,[[1.]],0
Background\6022B7F0.WAV,[[1.]],0
Background\5AD46338.WAV,[[1.]],0
Background\60102A0A.WAV,[[1.]],0
Background\600BEEEC.WAV,[[1.]],0
Background\5AE3E8A8.WAV,[[1.]],0
Background\5B06F95F.WAV,[[1.]],0
Background\5B05FE26.WAV,[[1.]],0
Background\5AEB6269.WAV,[[1.]],0
Background\5AEDE4DF.WAV,[[1.]],0
Background\5AF9CFA5.WAV,[[1.]],0
Background\60156934.WAV,[[1.]],0
Background\6011CE23.WAV,[[1.]],0
Background\601EB9AA.WAV,[[1.]],0
Background\601A9F3E.WAV,[[1.]],0
Background\5AF7BA85.WAV,[[1.]],0
Background\5AE9E3F4.WAV,[[1.]],0
Background\6011A2B4.WAV,[[1.]],0
Background\5ACFF3A4.WAV,[[1.]],0
Background\5B1C2139.WAV,[[1.]],0
Background\5AFE183A.WAV,[[1.]],0
Background\5AF90A81.WAV,[[1.]],0
Background\60222529.WAV,[[1.]],0
Background\5B10125C.WAV,[[1.]],0
Background\5B1E9FC5.WAV,[[1.]],0
Background\5B05CE94.WAV,[[1.]],0
Background\5ACCE193.WAV,[[1.]],0
Background\5AEE3FFA.WAV,[[1.]],0
Background\601F46AD.WAV,[[1.]],0
Background\5AF4F4C9.WAV,[[1.]],0
Background\6021C98C.WAV,[[1.]],0
Background\5AE719BD.WAV,[[1.]],0
Background\5AEF432B.WAV,[[1.]],0
Background\5B041268.WAV,[[1.]],0
Background\6009F792.WAV,[[1.]],0
Background\6019933F.WAV,[[1.]],0
Background\5AD3A647.WAV,[[1.]],0
Background\5ACA0614.WAV,[[1.]],0
Background\5ACAF444.WAV,[[1.]],0
Background\60171232.WAV,[[1.]],0
Background\5AD1B58B.WAV,[[1.]],0
Background\60149140.WAV,[[1.]],0
Background\5B041105.WAV,[[1.]],0
Background\5B12E671.WAV,[[1.]],0
Background\6019753F.WAV,[[1.]],0
Background\5AF044F4.WAV,[[1.]],0
Background\5AF72EE0.WAV,[[1.]],0
Background\5AD46A04.WAV,[[1.]],0
Gunshot\58FBD38108c021f9-a461-4c50-b671-900367bd2b11.WAV,[[1.]],1
Background\5AD4B279.WAV,[[1.]],0
Background\5B0034B6.WAV,[[1.]],0
Background\5B0445FE.WAV,[[1.]],0
Background\6021B721.WAV,[[1.]],0
Background\5B063AE7.WAV,[[1.]],0
Background\5B02A00E.WAV,[[1.]],0
Background\5AEB8C96.WAV,[[1.]],0
Background\6016BF21.WAV,[[1.]],0
Background\6010E622.WAV,[[1.]],0
Background\5AF68FAC.WAV,[[1.]],0
Background\5AC9FB98.WAV,[[1.]],0
Background\5AD0BF76.WAV,[[1.]],0
Background\60113137.WAV,[[1.]],0
Background\60134BBF.WAV,[[1.]],0
Background\5AF7D5B8.WAV,[[1.]],0
Background\601B612D.WAV,[[1.]],0
Background\6012D8DD.WAV,[[1.]],0
Background\601EBA44.WAV,[[1.]],0
Background\5B175DEA.WAV,[[1.]],0
Background\5ADE58E1.WAV,[[1.]],0
Background\6012ED5F.WAV,[[1.]],0
Background\601028C2.WAV,[[1.]],0
Background\5AE6506C.WAV,[[1.]],0
Background\5AEC8B36.WAV,[[1.]],0
Background\6011EC59.WAV,[[1.]],0
Background\601AB9D4.WAV,[[1.]],0
Background\5AEF9B5C.WAV,[[1.]],0
Background\5B12EC12.WAV,[[1.]],0
Background\5B177C5D.WAV,[[1.]],0
Background\5AD65F08.WAV,[[1.]],0
Background\5B02AF78.WAV,[[1.]],0
Background\5ADE04F6.WAV,[[1.]],0
Background\5AF2355F.WAV,[[1.]],0
Background\5AF87557.WAV,[[1.]],0
Background\5AE9C290.WAV,[[1.]],0
Background\5B1F46B2.WAV,[[1.]],0
Background\5B12A4BC.WAV,[[1.]],0
Background\5B1C28DF.WAV,[[1.]],0
Background\5AF7343C.WAV,[[1.]],0
Background\5B1A3778.WAV,[[1.]],0
Background\601EB2DF.WAV,[[1.]],0
Background\6014B0D9.WAV,[[1.]],0
Background\5AD67ADF.WAV,[[1.]],0
Background\5AD37DE2.WAV,[[1.]],0
Background\5AF595FC.WAV,[[1.]],0
Background\6016CA0B.WAV,[[1.]],0
Background\600F157B.WAV,[[1.]],0
Background\5B1A90B2.WAV,[[1.]],0
Background\5B041037.WAV,[[1.]],0
Background\60228F79.WAV,[[1.]],0
Background\5AD2EC4C.WAV,[[1.]],0
Background\5B02AF15.WAV,[[1.]],0
